# curie_map:
#   HP: http://purl.obolibrary.org/obo/HP_
#   OBA: http://purl.obolibrary.org/obo/OBA_
#   UPHENO: http://purl.obolibrary.org/obo/UPHENO_
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/675e9587-c770-402f-ba72-99dbd405ab8a
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
HP:0000002	Abnormality of body height	UPHENO:phenotypeToTrait	OBA:VT0001253	body height	semapv:UnspecifiedMatching
HP:0000008	Abnormal morphology of female internal genitalia	UPHENO:phenotypeToTrait	OBA:0004651	internal female genitalia morphology	semapv:UnspecifiedMatching
HP:0000009	Functional abnormality of the bladder	UPHENO:phenotypeToTrait	OBA:VT0005303	urinary bladder physiology trait	semapv:UnspecifiedMatching
HP:0000021	Megacystis	UPHENO:phenotypeToTrait	OBA:0002001	lower urinary tract size	semapv:UnspecifiedMatching
HP:0000022	Abnormal male internal genitalia morphology	UPHENO:phenotypeToTrait	OBA:0004647	internal male genitalia morphology	semapv:UnspecifiedMatching
HP:0000042	Absent external genitalia	UPHENO:phenotypeToTrait	OBA:0002005	external genitalia amount	semapv:UnspecifiedMatching
HP:0000048	Bifid scrotum	UPHENO:phenotypeToTrait	OBA:0002006	scrotum concavity	semapv:UnspecifiedMatching
HP:0000056	Abnormal clitoris morphology	UPHENO:phenotypeToTrait	OBA:1000310	clitoris quality	semapv:UnspecifiedMatching
HP:0000058	Abnormal labia morphology	UPHENO:phenotypeToTrait	OBA:VT0003511	labium morphology trait	semapv:UnspecifiedMatching
HP:0000080	Abnormality of reproductive system physiology	UPHENO:phenotypeToTrait	OBA:VT0001919	reproductive system physiology trait	semapv:UnspecifiedMatching
HP:0000091	Abnormal renal tubule morphology	UPHENO:phenotypeToTrait	OBA:VT0002703	kidney tubule morphology trait	semapv:UnspecifiedMatching
HP:0000095	Abnormal renal glomerulus morphology	UPHENO:phenotypeToTrait	OBA:0004141	renal glomerulus morphology	semapv:UnspecifiedMatching
HP:0000103	Polyuria	UPHENO:phenotypeToTrait	OBA:0002011	micturition rate	semapv:UnspecifiedMatching
HP:0000110	Renal dysplasia	UPHENO:phenotypeToTrait	OBA:0002000	kidney structure	semapv:UnspecifiedMatching
HP:0000124	Renal tubular dysfunction	UPHENO:phenotypeToTrait	OBA:0002014	nephron tubule functionality	semapv:UnspecifiedMatching
HP:0000133	Gonadal dysgenesis	UPHENO:phenotypeToTrait	OBA:0002016	gonad structure	semapv:UnspecifiedMatching
HP:0000136	Bifid uterus	UPHENO:phenotypeToTrait	OBA:0002018	uterus concavity	semapv:UnspecifiedMatching
HP:0000137	Abnormality of the ovary	UPHENO:phenotypeToTrait	OBA:1000545	ovary quality	semapv:UnspecifiedMatching
HP:0000140	Abnormality of the menstrual cycle	UPHENO:phenotypeToTrait	OBA:1000473	menstruation quality	semapv:UnspecifiedMatching
HP:0000141	Amenorrhea	UPHENO:phenotypeToTrait	OBA:0002020	menstruation amount	semapv:UnspecifiedMatching
HP:0000142	Abnormal vagina morphology	UPHENO:phenotypeToTrait	OBA:VT0001139	vagina morphology trait	semapv:UnspecifiedMatching
HP:0000151	Aplasia of the uterus	UPHENO:phenotypeToTrait	OBA:0002023	uterus amount	semapv:UnspecifiedMatching
HP:0000158	Macroglossia	UPHENO:phenotypeToTrait	OBA:0002025	tongue size	semapv:UnspecifiedMatching
HP:0000159	Abnormal lip morphology	UPHENO:phenotypeToTrait	OBA:2045412	anatomical entity morphology	semapv:UnspecifiedMatching
HP:0000163	Abnormal oral cavity morphology	UPHENO:phenotypeToTrait	OBA:0005949	oral cavity morphology	semapv:UnspecifiedMatching
HP:0000168	Abnormality of the gingiva	UPHENO:phenotypeToTrait	OBA:1000188	gingiva quality	semapv:UnspecifiedMatching
HP:0000171	Microglossia	UPHENO:phenotypeToTrait	OBA:0002025	tongue size	semapv:UnspecifiedMatching
HP:0000174	Abnormal palate morphology	UPHENO:phenotypeToTrait	OBA:VT0003755	palate morphology trait	semapv:UnspecifiedMatching
HP:0000175	Cleft palate	UPHENO:phenotypeToTrait	OBA:0002027	secondary palate closure	semapv:UnspecifiedMatching
HP:0000176	Submucous cleft hard palate	UPHENO:phenotypeToTrait	OBA:0002028	bony part of hard palate closure	semapv:UnspecifiedMatching
HP:0000177	Abnormal upper lip morphology	UPHENO:phenotypeToTrait	OBA:0005681	upper lip morphology	semapv:UnspecifiedMatching
HP:0000178	Abnormal lower lip morphology	UPHENO:phenotypeToTrait	OBA:0005682	lower lip morphology	semapv:UnspecifiedMatching
